Started 11/01/17 10:17:27 in McCain 321
Landowners|Budget|Expected Damage|Total Run Time|Second Stage Time|Create Model Time|Optimize Time|Allocation|Levels|Allocation Method|Total Budget Used|Remaining Budget|Maximum Amount Offered|Level Amounts|Area of Each Landowner
5|60000|72.0871339053|347.904884853|347.854766566|0.0501165796231|0.0401359872776|[0, 1, 1, 1, 0]|2|Risk-based|51670.4086638|8329.59133618|39.8288066012|[0.0, 39.8288066012]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|60000|71.7056820389|344.501292943|344.45290408|0.0483874408601|0.0384273285308|[0, 1, 1, 1, 0]|2|Risk-based|51670.4086638|8329.59133618|39.8288066012|[0.0, 39.8288066012]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|60000|57.9330335484|347.703637449|347.213856264|0.48977947863|0.470184658589|[2, 3, 3, 3, 2]|5|Risk-based|55976.2760525|4023.72394753|39.8288066012|[0.0, 9.9572016503, 19.9144033006, 29.8716049509, 39.8288066012]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|60000|58.1386723458|347.160066651|346.674360135|0.485705094085|0.440694864039|[2, 3, 3, 3, 2]|5|Risk-based|55976.2760525|4023.72394753|39.8288066012|[0.0, 9.9572016503, 19.9144033006, 29.8716049509, 39.8288066012]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|60000|58.1780595551|345.407522934|345.135195099|0.272326128252|0.252560072571|[2, 3, 3, 3, 2]|5|Risk-based|55976.2760525|4023.72394753|39.8288066012|[0.0, 9.9572016503, 19.9144033006, 29.8716049509, 39.8288066012]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|60000|58.085956377|347.891345574|347.51058461|0.380759541054|0.361162161018|[2, 3, 3, 3, 2]|5|Risk-based|55976.2760525|4023.72394753|39.8288066012|[0.0, 9.9572016503, 19.9144033006, 29.8716049509, 39.8288066012]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|60000|58.4056131316|346.704196383|346.447456966|0.256737994947|0.236939228125|[2, 3, 3, 3, 2]|5|Risk-based|55976.2760525|4023.72394753|39.8288066012|[0.0, 9.9572016503, 19.9144033006, 29.8716049509, 39.8288066012]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|60000|52.8017025408|346.770917985|344.70726298|2.06365329843|2.00320625961|[5, 6, 7, 7, 6]|10|Risk-based|59325.2840214|674.715978578|39.8288066012|[0.0, 4.4254229556888891, 8.8508459113777782, 13.276268867066667, 17.701691822755556, 22.127114778444444, 26.552537734133331, 30.977960689822218, 35.403383645511106, 39.828806601199993]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|60000|52.7145604648|348.167553518|345.274887552|2.89266482783|2.85648830947|[5, 6, 7, 7, 6]|10|Risk-based|59325.2840214|674.715978578|39.8288066012|[0.0, 4.4254229556888891, 8.8508459113777782, 13.276268867066667, 17.701691822755556, 22.127114778444444, 26.552537734133331, 30.977960689822218, 35.403383645511106, 39.828806601199993]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|60000|52.6559514478|347.51016477|345.879425638|1.63073770993|1.5946468094|[5, 6, 7, 7, 6]|10|Risk-based|59325.2840214|674.715978578|39.8288066012|[0.0, 4.4254229556888891, 8.8508459113777782, 13.276268867066667, 17.701691822755556, 22.127114778444444, 26.552537734133331, 30.977960689822218, 35.403383645511106, 39.828806601199993]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|60000|52.7128298441|350.230848985|346.232068968|3.99877831042|3.96269651211|[5, 6, 7, 7, 6]|10|Risk-based|59325.2840214|674.715978578|39.8288066012|[0.0, 4.4254229556888891, 8.8508459113777782, 13.276268867066667, 17.701691822755556, 22.127114778444444, 26.552537734133331, 30.977960689822218, 35.403383645511106, 39.828806601199993]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|60000|52.9031023784|350.363507122|347.505331487|2.85817421265|2.82213621881|[5, 6, 7, 7, 6]|10|Risk-based|59325.2840214|674.715978578|39.8288066012|[0.0, 4.4254229556888891, 8.8508459113777782, 13.276268867066667, 17.701691822755556, 22.127114778444444, 26.552537734133331, 30.977960689822218, 35.403383645511106, 39.828806601199993]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|60000|52.926129005|352.682069721|345.973476678|6.70859133644|6.63222933745|[8, 9, 11, 11, 9]|15|Risk-based|59051.8956158|948.104384207|39.8288066012|[0.0, 2.8449147572285716, 5.6898295144571431, 8.5347442716857138, 11.379659028914286, 14.224573786142859, 17.069488543371431, 19.914403300600004, 22.759318057828576, 25.604232815057149, 28.449147572285721, 31.294062329514293, 34.138977086742862, 36.983891843971435, 39.828806601200007]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|60000|53.0547137834|349.128033353|344.290234476|4.83779745439|4.78507081106|[8, 9, 11, 11, 9]|15|Risk-based|59051.8956158|948.104384207|39.8288066012|[0.0, 2.8449147572285716, 5.6898295144571431, 8.5347442716857138, 11.379659028914286, 14.224573786142859, 17.069488543371431, 19.914403300600004, 22.759318057828576, 25.604232815057149, 28.449147572285721, 31.294062329514293, 34.138977086742862, 36.983891843971435, 39.828806601200007]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|60000|53.0937384174|347.545240488|342.218921938|5.32631741231|5.2733760133|[8, 9, 11, 11, 9]|15|Risk-based|59051.8956158|948.104384207|39.8288066012|[0.0, 2.8449147572285716, 5.6898295144571431, 8.5347442716857138, 11.379659028914286, 14.224573786142859, 17.069488543371431, 19.914403300600004, 22.759318057828576, 25.604232815057149, 28.449147572285721, 31.294062329514293, 34.138977086742862, 36.983891843971435, 39.828806601200007]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|60000|52.9648525414|353.417685855|347.897018821|5.52066561176|5.46812215076|[8, 9, 11, 11, 9]|15|Risk-based|59051.8956158|948.104384207|39.8288066012|[0.0, 2.8449147572285716, 5.6898295144571431, 8.5347442716857138, 11.379659028914286, 14.224573786142859, 17.069488543371431, 19.914403300600004, 22.759318057828576, 25.604232815057149, 28.449147572285721, 31.294062329514293, 34.138977086742862, 36.983891843971435, 39.828806601200007]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|60000|53.2153644582|351.072682139|345.379976749|5.69270368296|5.63958905719|[8, 9, 11, 11, 9]|15|Risk-based|59051.8956158|948.104384207|39.8288066012|[0.0, 2.8449147572285716, 5.6898295144571431, 8.5347442716857138, 11.379659028914286, 14.224573786142859, 17.069488543371431, 19.914403300600004, 22.759318057828576, 25.604232815057149, 28.449147572285721, 31.294062329514293, 34.138977086742862, 36.983891843971435, 39.828806601200007]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|60000|52.1240059482|405.983010408|346.039150671|59.9438583147|59.8740129417|[11, 13, 15, 15, 12]|20|Risk-based|59828.8942423|171.105757683|39.8288066012|[0.0, 2.0962529790105262, 4.1925059580210524, 6.2887589370315791, 8.3850119160421048, 10.481264895052631, 12.577517874063156, 14.673770853073682, 16.77002383208421, 18.866276811094735, 20.962529790105261, 23.058782769115787, 25.155035748126313, 27.251288727136838, 29.347541706147364, 31.44379468515789, 33.540047664168419, 35.636300643178949, 37.732553622189478, 39.828806601200007]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|60000|51.9912944963|411.173040738|345.70168815|65.4713503126|65.4011089926|[11, 13, 15, 15, 12]|20|Risk-based|59828.8942423|171.105757683|39.8288066012|[0.0, 2.0962529790105262, 4.1925059580210524, 6.2887589370315791, 8.3850119160421048, 10.481264895052631, 12.577517874063156, 14.673770853073682, 16.77002383208421, 18.866276811094735, 20.962529790105261, 23.058782769115787, 25.155035748126313, 27.251288727136838, 29.347541706147364, 31.44379468515789, 33.540047664168419, 35.636300643178949, 37.732553622189478, 39.828806601200007]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|60000|52.0357174834|408.3638385|345.286032092|63.0778044176|63.0070627596|[11, 12, 15, 16, 12]|20|Risk-based|59828.8942423|171.105757683|39.8288066012|[0.0, 2.0962529790105262, 4.1925059580210524, 6.2887589370315791, 8.3850119160421048, 10.481264895052631, 12.577517874063156, 14.673770853073682, 16.77002383208421, 18.866276811094735, 20.962529790105261, 23.058782769115787, 25.155035748126313, 27.251288727136838, 29.347541706147364, 31.44379468515789, 33.540047664168419, 35.636300643178949, 37.732553622189478, 39.828806601200007]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|60000|51.9259311663|374.775581739|346.933483767|27.8420959813|27.7429226626|[11, 13, 15, 15, 12]|20|Risk-based|59828.8942423|171.105757683|39.8288066012|[0.0, 2.0962529790105262, 4.1925059580210524, 6.2887589370315791, 8.3850119160421048, 10.481264895052631, 12.577517874063156, 14.673770853073682, 16.77002383208421, 18.866276811094735, 20.962529790105261, 23.058782769115787, 25.155035748126313, 27.251288727136838, 29.347541706147364, 31.44379468515789, 33.540047664168419, 35.636300643178949, 37.732553622189478, 39.828806601200007]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|60000|51.9578214131|377.383200929|345.635619348|31.7475798742|31.6529468603|[11, 12, 15, 15, 13]|20|Risk-based|59828.8942423|171.105757683|39.8288066012|[0.0, 2.0962529790105262, 4.1925059580210524, 6.2887589370315791, 8.3850119160421048, 10.481264895052631, 12.577517874063156, 14.673770853073682, 16.77002383208421, 18.866276811094735, 20.962529790105261, 23.058782769115787, 25.155035748126313, 27.251288727136838, 29.347541706147364, 31.44379468515789, 33.540047664168419, 35.636300643178949, 37.732553622189478, 39.828806601200007]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|80000|47.4319554961|344.699551971|344.655772818|0.0437774471284|0.0337163569639|[0, 1, 1, 1, 1]|2|Risk-based|68893.8782184|11106.1217816|39.8288066012|[0.0, 39.8288066012]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|80000|47.2425076449|347.890494231|347.844599094|0.0458937149961|0.0358789892998|[0, 1, 1, 1, 1]|2|Risk-based|68893.8782184|11106.1217816|39.8288066012|[0.0, 39.8288066012]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|80000|47.1656661759|345.679657916|345.632810458|0.0468457510942|0.0367343142279|[0, 1, 1, 1, 1]|2|Risk-based|68893.8782184|11106.1217816|39.8288066012|[0.0, 39.8288066012]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|80000|47.2185270823|348.695619525|348.65013797|0.0454798481005|0.0355060824222|[0, 1, 1, 1, 1]|2|Risk-based|68893.8782184|11106.1217816|39.8288066012|[0.0, 39.8288066012]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|80000|47.0007211068|344.859374853|344.811450204|0.0479229428238|0.0379304037997|[0, 1, 1, 1, 1]|2|Risk-based|68893.8782184|11106.1217816|39.8288066012|[0.0, 39.8288066012]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|80000|32.451328781|347.58362515|347.391186996|0.192436447251|0.173034480656|[3, 3, 4, 4, 4]|5|Risk-based|77505.6129957|2494.38700427|39.8288066012|[0.0, 9.9572016503, 19.9144033006, 29.8716049509, 39.8288066012]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|80000|32.488413834|346.498239146|346.290763543|0.207473895811|0.162711132565|[3, 4, 4, 4, 3]|5|Risk-based|77505.6129957|2494.38700427|39.8288066012|[0.0, 9.9572016503, 19.9144033006, 29.8716049509, 39.8288066012]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|80000|32.2935847709|345.381416608|345.19371787|0.187697031222|0.167541286421|[3, 4, 4, 4, 3]|5|Risk-based|77505.6129957|2494.38700427|39.8288066012|[0.0, 9.9572016503, 19.9144033006, 29.8716049509, 39.8288066012]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|80000|32.246343188|347.141909983|346.952259102|0.189648605672|0.169841589959|[3, 3, 4, 4, 4]|5|Risk-based|77505.6129957|2494.38700427|39.8288066012|[0.0, 9.9572016503, 19.9144033006, 29.8716049509, 39.8288066012]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|80000|32.4954584545|347.34852258|347.170138266|0.178382608145|0.158410330114|[3, 4, 4, 4, 3]|5|Risk-based|77505.6129957|2494.38700427|39.8288066012|[0.0, 9.9572016503, 19.9144033006, 29.8716049509, 39.8288066012]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|80000|30.8564646852|345.180531872|344.322359935|0.858170514875|0.79782701387|[7, 8, 9, 9, 8]|10|Risk-based|78462.4724154|1537.52758457|39.8288066012|[0.0, 4.4254229556888891, 8.8508459113777782, 13.276268867066667, 17.701691822755556, 22.127114778444444, 26.552537734133331, 30.977960689822218, 35.403383645511106, 39.828806601199993]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|80000|30.9921843696|347.704580952|346.617235124|1.08734355191|1.05094801121|[7, 8, 9, 9, 8]|10|Risk-based|78462.4724154|1537.52758457|39.8288066012|[0.0, 4.4254229556888891, 8.8508459113777782, 13.276268867066667, 17.701691822755556, 22.127114778444444, 26.552537734133331, 30.977960689822218, 35.403383645511106, 39.828806601199993]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|80000|30.9867281281|346.446431543|345.751444623|0.694984359812|0.658490401271|[7, 8, 9, 9, 8]|10|Risk-based|78462.4724154|1537.52758457|39.8288066012|[0.0, 4.4254229556888891, 8.8508459113777782, 13.276268867066667, 17.701691822755556, 22.127114778444444, 26.552537734133331, 30.977960689822218, 35.403383645511106, 39.828806601199993]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|80000|31.0836900159|347.200991119|346.135311437|1.06567797514|1.02865807853|[7, 8, 9, 9, 8]|10|Risk-based|78462.4724154|1537.52758457|39.8288066012|[0.0, 4.4254229556888891, 8.8508459113777782, 13.276268867066667, 17.701691822755556, 22.127114778444444, 26.552537734133331, 30.977960689822218, 35.403383645511106, 39.828806601199993]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|80000|30.9316288018|353.912143026|352.891461627|1.02067969176|0.984471884498|[7, 8, 9, 9, 8]|10|Risk-based|78462.4724154|1537.52758457|39.8288066012|[0.0, 4.4254229556888891, 8.8508459113777782, 13.276268867066667, 17.701691822755556, 22.127114778444444, 26.552537734133331, 30.977960689822218, 35.403383645511106, 39.828806601199993]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|80000|29.5597033991|348.30284931|345.598111914|2.70473568981|2.62853809979|[11, 13, 14, 14, 13]|15|Risk-based|79966.1086464|33.891353613|39.8288066012|[0.0, 2.8449147572285716, 5.6898295144571431, 8.5347442716857138, 11.379659028914286, 14.224573786142859, 17.069488543371431, 19.914403300600004, 22.759318057828576, 25.604232815057149, 28.449147572285721, 31.294062329514293, 34.138977086742862, 36.983891843971435, 39.828806601200007]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|80000|29.9511672974|346.405697084|343.333424545|3.07227111666|3.02001949585|[12, 12, 14, 14, 13]|15|Risk-based|79966.1086464|33.891353613|39.8288066012|[0.0, 2.8449147572285716, 5.6898295144571431, 8.5347442716857138, 11.379659028914286, 14.224573786142859, 17.069488543371431, 19.914403300600004, 22.759318057828576, 25.604232815057149, 28.449147572285721, 31.294062329514293, 34.138977086742862, 36.983891843971435, 39.828806601200007]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|80000|29.7280719575|345.28904948|342.692883736|2.59616432137|2.5437804338|[12, 13, 14, 14, 12]|15|Risk-based|79966.1086464|33.891353613|39.8288066012|[0.0, 2.8449147572285716, 5.6898295144571431, 8.5347442716857138, 11.379659028914286, 14.224573786142859, 17.069488543371431, 19.914403300600004, 22.759318057828576, 25.604232815057149, 28.449147572285721, 31.294062329514293, 34.138977086742862, 36.983891843971435, 39.828806601200007]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|80000|29.650308183|349.864111425|347.261888149|2.60222185371|2.54910296127|[12, 12, 14, 14, 13]|15|Risk-based|79966.1086464|33.891353613|39.8288066012|[0.0, 2.8449147572285716, 5.6898295144571431, 8.5347442716857138, 11.379659028914286, 14.224573786142859, 17.069488543371431, 19.914403300600004, 22.759318057828576, 25.604232815057149, 28.449147572285721, 31.294062329514293, 34.138977086742862, 36.983891843971435, 39.828806601200007]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|80000|29.53086834|347.087335303|345.01594312|2.07139047618|2.01857565501|[12, 12, 14, 14, 13]|15|Risk-based|79966.1086464|33.891353613|39.8288066012|[0.0, 2.8449147572285716, 5.6898295144571431, 8.5347442716857138, 11.379659028914286, 14.224573786142859, 17.069488543371431, 19.914403300600004, 22.759318057828576, 25.604232815057149, 28.449147572285721, 31.294062329514293, 34.138977086742862, 36.983891843971435, 39.828806601200007]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|80000|29.8171823146|349.764195421|345.341480301|4.42271312937|4.35301396083|[16, 17, 19, 19, 17]|20|Risk-based|79771.8589898|228.141010244|39.8288066012|[0.0, 2.0962529790105262, 4.1925059580210524, 6.2887589370315791, 8.3850119160421048, 10.481264895052631, 12.577517874063156, 14.673770853073682, 16.77002383208421, 18.866276811094735, 20.962529790105261, 23.058782769115787, 25.155035748126313, 27.251288727136838, 29.347541706147364, 31.44379468515789, 33.540047664168419, 35.636300643178949, 37.732553622189478, 39.828806601200007]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|80000|29.6650109591|349.225838208|344.315515628|4.91032115788|4.8412224519|[16, 17, 19, 19, 17]|20|Risk-based|79771.8589898|228.141010244|39.8288066012|[0.0, 2.0962529790105262, 4.1925059580210524, 6.2887589370315791, 8.3850119160421048, 10.481264895052631, 12.577517874063156, 14.673770853073682, 16.77002383208421, 18.866276811094735, 20.962529790105261, 23.058782769115787, 25.155035748126313, 27.251288727136838, 29.347541706147364, 31.44379468515789, 33.540047664168419, 35.636300643178949, 37.732553622189478, 39.828806601200007]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|80000|29.6977633576|349.27224307|346.204453379|3.06778798523|2.99863324367|[16, 17, 19, 19, 17]|20|Risk-based|79771.8589898|228.141010244|39.8288066012|[0.0, 2.0962529790105262, 4.1925059580210524, 6.2887589370315791, 8.3850119160421048, 10.481264895052631, 12.577517874063156, 14.673770853073682, 16.77002383208421, 18.866276811094735, 20.962529790105261, 23.058782769115787, 25.155035748126313, 27.251288727136838, 29.347541706147364, 31.44379468515789, 33.540047664168419, 35.636300643178949, 37.732553622189478, 39.828806601200007]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|80000|29.8393142593|350.376030934|347.370528069|3.00550144314|2.90851948575|[16, 17, 19, 19, 17]|20|Risk-based|79771.8589898|228.141010244|39.8288066012|[0.0, 2.0962529790105262, 4.1925059580210524, 6.2887589370315791, 8.3850119160421048, 10.481264895052631, 12.577517874063156, 14.673770853073682, 16.77002383208421, 18.866276811094735, 20.962529790105261, 23.058782769115787, 25.155035748126313, 27.251288727136838, 29.347541706147364, 31.44379468515789, 33.540047664168419, 35.636300643178949, 37.732553622189478, 39.828806601200007]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|80000|29.8512133141|352.666376912|344.683389829|7.98298509255|7.88854635437|[16, 17, 19, 19, 17]|20|Risk-based|79771.8589898|228.141010244|39.8288066012|[0.0, 2.0962529790105262, 4.1925059580210524, 6.2887589370315791, 8.3850119160421048, 10.481264895052631, 12.577517874063156, 14.673770853073682, 16.77002383208421, 18.866276811094735, 20.962529790105261, 23.058782769115787, 25.155035748126313, 27.251288727136838, 29.347541706147364, 31.44379468515789, 33.540047664168419, 35.636300643178949, 37.732553622189478, 39.828806601200007]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
